"seq_number","Site","Bio_rep1.x","Bio_rep2.x","Bio_rep3.x","Bio_rep4.x","Bio_rep0.x","Bio_rep1.y","Bio_rep2.y","Bio_rep3.y","Bio_rep4.y","Bio_rep0.y","max_Occupancy_prob","sum.taxonomy"
"merged_fishcard_12S_all_miu_81","LB2",2,3,3,3,NA,2,3,3,3,NA,0.997942090761254,""
"merged_fishcard_12S_all_miu_83","LA3",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Dussumieriidae;Etrumeus;Etrumeus teres"
"merged_fishcard_12S_all_miu_83","LA6",1,3,NA,2,NA,1,3,NA,2,NA,0.991860031411678,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Dussumieriidae;Etrumeus;Etrumeus teres"
"merged_fishcard_12S_all_miu_84","LA11",2,1,3,2,NA,2,1,3,2,NA,0.996542616631251,""
"merged_fishcard_12S_all_miu_84","LA14",1,1,2,1,NA,1,1,2,1,NA,0.964386423714683,""
"merged_fishcard_12S_all_miu_84","LA3",2,1,2,3,NA,2,1,2,3,NA,0.996134551791156,""
"merged_fishcard_12S_all_miu_84","LA6",1,2,2,1,NA,1,2,2,1,NA,0.964258987525419,""
"merged_fishcard_12S_all_miu_84","LB1",2,3,3,3,3,2,3,3,3,3,0.997888860678161,""
"merged_fishcard_12S_all_miu_84","LB2",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_86","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_86","LA14",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_86","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_86","LA6",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_86","LB1",2,3,3,3,3,2,3,3,3,3,0.997888860678161,""
"merged_fishcard_12S_all_miu_86","LB14",2,2,3,3,NA,2,2,3,3,NA,0.996316643550248,""
"merged_fishcard_12S_all_miu_86","LB2",3,3,2,3,NA,3,3,2,3,NA,0.99573856191453,""
"merged_fishcard_12S_all_miu_88","LA11",1,2,3,1,NA,1,2,3,1,NA,0.987663749917331,""
"merged_fishcard_12S_all_miu_88","LA14",NA,NA,1,3,NA,NA,NA,1,3,NA,0.986528687484448,""
"merged_fishcard_12S_all_miu_88","LA3",2,2,2,2,NA,2,2,2,2,NA,0.971518192559184,""
"merged_fishcard_12S_all_miu_88","LA6",2,1,2,2,NA,2,1,2,2,NA,0.968158566352014,""
"merged_fishcard_12S_all_miu_88","LB1",NA,1,2,2,1,NA,1,2,2,1,0.963260755050294,""
"merged_fishcard_12S_all_miu_88","LB14",2,2,1,2,NA,2,2,1,2,NA,0.971842614650136,""
"merged_fishcard_12S_all_miu_89","LA3",1,2,3,1,NA,1,2,3,1,NA,0.987663749917331,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_miu_89","LB2",NA,1,NA,2,NA,NA,1,NA,2,NA,0.950759093172621,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus"
"merged_fishcard_12S_all_miu_90","LA6",1,3,NA,2,NA,1,3,NA,2,NA,0.991860031411678,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lepidogobius;Lepidogobius lepidus"
"merged_fishcard_12S_all_miu_90","LB14",2,2,3,NA,NA,2,2,3,NA,NA,0.992356107806907,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lepidogobius;Lepidogobius lepidus"
"merged_fishcard_12S_all_miu_91","LA3",1,1,NA,2,NA,1,1,NA,2,NA,0.963837313884786,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis"
"merged_fishcard_12S_all_miu_91","LA6",NA,NA,2,1,NA,NA,NA,2,1,NA,0.951881199659897,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis"
"merged_fishcard_12S_all_miu_94","LB14",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_miu_95","LA11",1,2,NA,2,NA,1,2,NA,2,NA,0.948953485226148,"Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Scorpaena;Scorpaena guttata"
"merged_fishcard_12S_all_miu_95","LA3",1,2,1,1,NA,1,2,1,1,NA,0.95776803383621,"Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Scorpaena;Scorpaena guttata"
"merged_fishcard_12S_all_miu_96","LA11",2,3,2,3,NA,2,3,2,3,NA,0.997125281143934,""
"merged_fishcard_12S_all_miu_96","LA14",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_96","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_96","LA6",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_96","LB1",2,3,3,3,3,2,3,3,3,3,0.997888860678161,""
"merged_fishcard_12S_all_miu_96","LB14",3,2,2,2,NA,3,2,2,2,NA,0.996052542130616,""
"merged_fishcard_12S_all_miu_96","LB2",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_97","LA14",2,2,1,3,NA,2,2,1,3,NA,0.992205986202598,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Clevelandia;Clevelandia ios"
"merged_fishcard_12S_all_miu_97","LA3",NA,3,2,NA,NA,NA,3,2,NA,NA,0.992791937557853,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Clevelandia;Clevelandia ios"
"merged_fishcard_12S_all_miu_100","LA11",2,3,3,3,NA,2,3,3,3,NA,0.997942090761254,""
"merged_fishcard_12S_all_miu_100","LA14",2,2,3,2,NA,2,2,3,2,NA,0.992742891462184,""
"merged_fishcard_12S_all_miu_100","LA3",2,1,3,3,NA,2,1,3,3,NA,0.995027471880558,""
"merged_fishcard_12S_all_miu_100","LA6",1,2,2,3,NA,1,2,2,3,NA,0.993164973670108,""
"merged_fishcard_12S_all_miu_100","LB1",2,3,3,3,3,2,3,3,3,3,0.997888860678161,""
"merged_fishcard_12S_all_miu_100","LB14",3,2,2,3,NA,3,2,2,3,NA,0.995171319992232,""
"merged_fishcard_12S_all_miu_100","LB2",3,2,3,2,NA,3,2,3,2,NA,0.996131780548608,""
"merged_fishcard_12S_all_miu_103","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_103","LA14",2,3,3,3,NA,2,3,3,3,NA,0.997942090761254,""
"merged_fishcard_12S_all_miu_103","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_103","LA6",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_103","LB1",2,3,3,3,3,2,3,3,3,3,0.997888860678161,""
"merged_fishcard_12S_all_miu_103","LB14",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_103","LB2",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_108","LA11",3,2,1,3,NA,3,2,1,3,NA,0.995233105356526,""
"merged_fishcard_12S_all_miu_108","LA14",NA,1,2,1,NA,NA,1,2,1,NA,0.965332323948093,""
"merged_fishcard_12S_all_miu_108","LA3",2,1,2,2,NA,2,1,2,2,NA,0.968158566352014,""
"merged_fishcard_12S_all_miu_108","LA6",2,3,2,1,NA,2,3,2,1,NA,0.992516855959101,""
"merged_fishcard_12S_all_miu_108","LB1",2,3,3,3,2,2,3,3,3,2,0.997529347785172,""
"merged_fishcard_12S_all_miu_108","LB14",3,1,2,2,NA,3,1,2,2,NA,0.990061146695533,""
"merged_fishcard_12S_all_miu_108","LB2",1,1,2,NA,NA,1,1,2,NA,NA,0.965988633009855,""
"merged_fishcard_12S_all_miu_111","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_111","LA14",NA,NA,2,2,NA,NA,NA,2,2,NA,0.950522630771924,""
"merged_fishcard_12S_all_miu_111","LA3",1,2,3,3,NA,1,2,3,3,NA,0.995597252916202,""
"merged_fishcard_12S_all_miu_111","LA6",1,3,2,3,NA,1,3,2,3,NA,0.995955613686803,""
"merged_fishcard_12S_all_miu_111","LB1",2,2,3,3,3,2,2,3,3,3,0.997396715340903,""
"merged_fishcard_12S_all_miu_111","LB14",3,2,3,2,NA,3,2,3,2,NA,0.996131780548608,""
"merged_fishcard_12S_all_miu_111","LB2",2,1,2,1,NA,2,1,2,1,NA,0.969085891439183,""
"merged_fishcard_12S_all_miu_116","LA11",2,1,NA,2,NA,2,1,NA,2,NA,0.965740036594644,""
"merged_fishcard_12S_all_miu_116","LA3",1,1,1,1,NA,1,1,1,1,NA,0.870763382451154,""
"merged_fishcard_12S_all_miu_116","LA6",1,2,1,1,NA,1,2,1,1,NA,0.95776803383621,""
"merged_fishcard_12S_all_miu_116","LB14",2,1,2,1,NA,2,1,2,1,NA,0.969085891439183,""
"merged_fishcard_12S_all_miu_117","LA14",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Tridentiger;Tridentiger trigonocephalus"
"merged_fishcard_12S_all_miu_118","LA11",2,2,3,3,NA,2,2,3,3,NA,0.996316643550248,""
"merged_fishcard_12S_all_miu_118","LA14",NA,1,1,3,NA,NA,1,1,3,NA,0.986757393996532,""
"merged_fishcard_12S_all_miu_118","LA3",1,1,1,3,NA,1,1,1,3,NA,0.993893805713757,""
"merged_fishcard_12S_all_miu_118","LA6",1,NA,1,3,NA,1,NA,1,3,NA,0.98747205792115,""
"merged_fishcard_12S_all_miu_118","LB1",2,3,3,3,2,2,3,3,3,2,0.997529347785172,""
"merged_fishcard_12S_all_miu_118","LB14",2,1,NA,1,NA,2,1,NA,1,NA,0.964688796755042,""
"merged_fishcard_12S_all_miu_118","LB2",2,1,1,2,NA,2,1,1,2,NA,0.966589455481328,""
"merged_fishcard_12S_all_miu_119","LA11",2,1,1,NA,NA,2,1,1,NA,NA,0.964645232578659,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Xystreurys;Xystreurys liolepis"
"merged_fishcard_12S_all_miu_119","LA3",NA,NA,1,2,NA,NA,NA,1,2,NA,0.944900452103012,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Xystreurys;Xystreurys liolepis"
"merged_fishcard_12S_all_miu_119","LA6",2,NA,NA,3,NA,2,NA,NA,3,NA,0.991659708168066,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Xystreurys;Xystreurys liolepis"
"merged_fishcard_12S_all_miu_119","LB14",2,3,2,NA,NA,2,3,2,NA,NA,0.993622394871651,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Xystreurys;Xystreurys liolepis"
"merged_fishcard_12S_all_miu_120","LA11",1,1,1,2,NA,1,1,1,2,NA,0.970961685017897,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus"
"merged_fishcard_12S_all_miu_120","LB1",NA,1,NA,1,2,NA,1,NA,1,2,0.952543440890866,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus"
"merged_fishcard_12S_all_miu_121","LA6",3,1,1,NA,NA,3,1,1,NA,NA,0.9875748342273,"Eukaryota;Chordata;Actinopteri;;Sphyraenidae;Sphyraena;Sphyraena argentea"
"merged_fishcard_12S_all_miu_124","LA11",1,NA,2,3,NA,1,NA,2,3,NA,0.991541937492925,""
"merged_fishcard_12S_all_miu_124","LA14",2,1,2,3,NA,2,1,2,3,NA,0.996134551791156,""
"merged_fishcard_12S_all_miu_124","LA3",3,2,3,3,NA,3,2,3,3,NA,0.997116597200762,""
"merged_fishcard_12S_all_miu_124","LA6",1,1,3,2,NA,1,1,3,2,NA,0.991400745955665,""
"merged_fishcard_12S_all_miu_124","LB1",1,2,2,2,3,1,2,2,2,3,0.995707776410407,""
"merged_fishcard_12S_all_miu_124","LB14",1,1,1,1,NA,1,1,1,1,NA,0.870763382451154,""
"merged_fishcard_12S_all_miu_124","LB2",3,NA,3,1,NA,3,NA,3,1,NA,0.993550382395728,""
"merged_fishcard_12S_all_miu_126","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_126","LA14",NA,2,1,1,NA,NA,2,1,1,NA,0.963309289821727,""
"merged_fishcard_12S_all_miu_126","LA3",3,2,2,1,NA,3,2,2,1,NA,0.992292241951471,""
"merged_fishcard_12S_all_miu_126","LB1",1,3,3,3,1,1,3,3,3,1,0.996456820674344,""
"merged_fishcard_12S_all_miu_126","LB14",NA,2,1,1,NA,NA,2,1,1,NA,0.963309289821727,""
"merged_fishcard_12S_all_miu_127","LA11",NA,1,1,2,NA,NA,1,1,2,NA,0.952036774589216,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus;Kyphosus azureus"
"merged_fishcard_12S_all_miu_127","LB2",2,1,NA,2,NA,2,1,NA,2,NA,0.965740036594644,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus;Kyphosus azureus"
"merged_fishcard_12S_all_miu_128","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_128","LA14",NA,1,3,3,NA,NA,1,3,3,NA,0.99434905512372,""
"merged_fishcard_12S_all_miu_128","LA3",3,2,2,3,NA,3,2,2,3,NA,0.995171319992232,""
"merged_fishcard_12S_all_miu_128","LA6",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_128","LB1",2,3,3,3,2,2,3,3,3,2,0.997529347785172,""
"merged_fishcard_12S_all_miu_128","LB14",3,2,3,3,NA,3,2,3,3,NA,0.997116597200762,""
"merged_fishcard_12S_all_miu_128","LB2",2,NA,NA,NA,NA,2,NA,NA,NA,NA,0.937406142525727,""
"merged_fishcard_12S_all_miu_131","LA14",1,NA,2,3,NA,1,NA,2,3,NA,0.991541937492925,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Umbrina;Umbrina roncador"
"merged_fishcard_12S_all_miu_131","LA3",2,3,3,3,NA,2,3,3,3,NA,0.997942090761254,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Umbrina;Umbrina roncador"
"merged_fishcard_12S_all_miu_131","LB2",NA,3,NA,NA,NA,NA,3,NA,NA,NA,0.989274158032514,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Umbrina;Umbrina roncador"
"merged_fishcard_12S_all_miu_132","LA11",3,3,2,3,NA,3,3,2,3,NA,0.99573856191453,""
"merged_fishcard_12S_all_miu_132","LA3",2,NA,2,3,NA,2,NA,2,3,NA,0.993618779950287,""
"merged_fishcard_12S_all_miu_132","LA6",1,2,NA,2,NA,1,2,NA,2,NA,0.948953485226148,""
"merged_fishcard_12S_all_miu_132","LB1",2,3,3,3,3,2,3,3,3,3,0.997888860678161,""
"merged_fishcard_12S_all_miu_132","LB14",3,2,3,3,NA,3,2,3,3,NA,0.997116597200762,""
"merged_fishcard_12S_all_miu_132","LB2",3,2,3,3,NA,3,2,3,3,NA,0.997116597200762,""
"merged_fishcard_12S_all_miu_134","LA11",3,2,2,3,NA,3,2,2,3,NA,0.995171319992232,""
"merged_fishcard_12S_all_miu_134","LA14",NA,NA,2,2,NA,NA,NA,2,2,NA,0.950522630771924,""
"merged_fishcard_12S_all_miu_134","LB1",NA,NA,2,NA,NA,NA,NA,2,NA,NA,0.931980977329258,""
"merged_fishcard_12S_all_miu_135","LA11",3,3,2,NA,NA,3,3,2,NA,NA,0.994193520474504,"Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Synodus;Synodus lucioceps"
"merged_fishcard_12S_all_miu_135","LA3",1,1,1,1,NA,1,1,1,1,NA,0.870763382451154,"Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Synodus;Synodus lucioceps"
"merged_fishcard_12S_all_miu_135","LB1",1,2,3,NA,1,1,2,3,NA,1,0.995083216219213,"Eukaryota;Chordata;Actinopteri;Aulopiformes;Synodontidae;Synodus;Synodus lucioceps"
"merged_fishcard_12S_all_miu_136","LA3",3,1,NA,NA,NA,3,1,NA,NA,NA,0.984882328057921,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_138","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_138","LA14",NA,NA,1,2,NA,NA,NA,1,2,NA,0.944900452103012,""
"merged_fishcard_12S_all_miu_138","LA3",1,1,1,3,NA,1,1,1,3,NA,0.993893805713757,""
"merged_fishcard_12S_all_miu_138","LA6",1,3,NA,3,NA,1,3,NA,3,NA,0.992715307314284,""
"merged_fishcard_12S_all_miu_138","LB1",2,3,3,3,3,2,3,3,3,3,0.997888860678161,""
"merged_fishcard_12S_all_miu_138","LB14",3,2,3,3,NA,3,2,3,3,NA,0.997116597200762,""
"merged_fishcard_12S_all_miu_138","LB2",1,2,2,NA,NA,1,2,2,NA,NA,0.959494511702267,""
"merged_fishcard_12S_all_miu_139","LA11",2,1,1,1,NA,2,1,1,1,NA,0.971616644393246,"Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Scorpaena;Scorpaena guttata"
"merged_fishcard_12S_all_miu_139","LB14",NA,1,2,1,NA,NA,1,2,1,NA,0.965332323948093,"Eukaryota;Chordata;Actinopteri;Perciformes;Scorpaenidae;Scorpaena;Scorpaena guttata"
"merged_fishcard_12S_all_miu_143","LA11",NA,NA,1,3,NA,NA,NA,1,3,NA,0.986528687484448,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;"
"merged_fishcard_12S_all_miu_143","LA3",1,3,NA,2,NA,1,3,NA,2,NA,0.991860031411678,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;"
"merged_fishcard_12S_all_miu_143","LA6",1,2,1,1,NA,1,2,1,1,NA,0.95776803383621,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;"
"merged_fishcard_12S_all_miu_143","LB14",2,1,2,NA,NA,2,1,2,NA,NA,0.967469944248105,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;"
"merged_fishcard_12S_all_miu_143","LB2",2,2,1,2,NA,2,2,1,2,NA,0.971842614650136,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;"
"merged_fishcard_12S_all_miu_146","LA14",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;;"
"merged_fishcard_12S_all_miu_147","LA11",3,2,2,1,NA,3,2,2,1,NA,0.992292241951471,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus"
"merged_fishcard_12S_all_miu_147","LA14",1,NA,2,NA,NA,1,NA,2,NA,NA,0.942552617106985,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus"
"merged_fishcard_12S_all_miu_147","LA6",NA,NA,3,3,NA,NA,NA,3,3,NA,0.995746923459091,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus"
"merged_fishcard_12S_all_miu_147","LB14",2,2,3,3,NA,2,2,3,3,NA,0.996316643550248,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus"
"merged_fishcard_12S_all_miu_147","LB2",2,NA,NA,NA,NA,2,NA,NA,NA,NA,0.937406142525727,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus"
"merged_fishcard_12S_all_miu_148","LA11",2,1,NA,2,NA,2,1,NA,2,NA,0.965740036594644,"Eukaryota;Chordata;Actinopteri;;Malacanthidae;Caulolatilus;Caulolatilus princeps"
"merged_fishcard_12S_all_miu_148","LA3",3,2,3,1,NA,3,2,3,1,NA,0.993464837042928,"Eukaryota;Chordata;Actinopteri;;Malacanthidae;Caulolatilus;Caulolatilus princeps"
"merged_fishcard_12S_all_miu_149","LA6",NA,NA,1,2,NA,NA,NA,1,2,NA,0.944900452103012,""
"merged_fishcard_12S_all_miu_151","LA11",2,2,3,3,NA,2,2,3,3,NA,0.996316643550248,""
"merged_fishcard_12S_all_miu_151","LA3",2,3,3,3,NA,2,3,3,3,NA,0.997942090761254,""
"merged_fishcard_12S_all_miu_151","LB1",2,3,3,3,1,2,3,3,3,1,0.99620589844138,""
"merged_fishcard_12S_all_miu_153","LA11",2,1,1,1,NA,2,1,1,1,NA,0.971616644393246,""
"merged_fishcard_12S_all_miu_153","LA14",1,NA,NA,3,NA,1,NA,NA,3,NA,0.989568293131716,""
"merged_fishcard_12S_all_miu_153","LA6",2,1,NA,1,NA,2,1,NA,1,NA,0.964688796755042,""
"merged_fishcard_12S_all_miu_153","LB1",2,3,3,2,3,2,3,3,2,3,0.997199326745757,""
"merged_fishcard_12S_all_miu_153","LB14",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_miu_153","LB2",2,2,NA,2,NA,2,2,NA,2,NA,0.963316634874105,""
"merged_fishcard_12S_all_miu_155","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,""
"merged_fishcard_12S_all_miu_155","LA3",1,NA,2,1,NA,1,NA,2,1,NA,0.965382038586496,""
"merged_fishcard_12S_all_miu_155","LA6",3,1,1,2,NA,3,1,1,2,NA,0.993576344298791,""
"merged_fishcard_12S_all_miu_155","LB1",2,3,3,3,3,2,3,3,3,3,0.997888860678161,""
"merged_fishcard_12S_all_miu_155","LB14",3,1,2,3,NA,3,1,2,3,NA,0.995215787382708,""
"merged_fishcard_12S_all_miu_155","LB2",3,3,1,1,NA,3,3,1,1,NA,0.995225537683606,""
"merged_fishcard_12S_all_miu_160","LA11",2,NA,NA,1,NA,2,NA,NA,1,NA,0.942701452956569,"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Seriola;Seriola dorsalis"
"merged_fishcard_12S_all_miu_165","LA11",1,3,3,3,NA,1,3,3,3,NA,0.996618419944349,""
"merged_fishcard_12S_all_miu_165","LA14",NA,1,2,2,NA,NA,1,2,2,NA,0.966059756623806,""
"merged_fishcard_12S_all_miu_165","LA3",3,2,2,3,NA,3,2,2,3,NA,0.995171319992232,""
"merged_fishcard_12S_all_miu_165","LA6",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,""
"merged_fishcard_12S_all_miu_165","LB1",2,2,3,3,1,2,2,3,3,1,0.99627844572307,""
"merged_fishcard_12S_all_miu_170","LA11",2,2,1,2,NA,2,2,1,2,NA,0.971842614650136,""
"merged_fishcard_12S_all_miu_170","LA14",NA,NA,3,3,NA,NA,NA,3,3,NA,0.995746923459091,""
"merged_fishcard_12S_all_miu_170","LA3",NA,NA,1,3,NA,NA,NA,1,3,NA,0.986528687484448,""
"merged_fishcard_12S_all_miu_170","LA6",2,2,2,1,NA,2,2,2,1,NA,0.970833291142521,""
"merged_fishcard_12S_all_miu_170","LB1",NA,NA,2,2,NA,NA,NA,2,2,NA,0.950522630771924,""
"merged_fishcard_12S_all_miu_170","LB14",1,1,2,2,NA,1,1,2,2,NA,0.96840491867048,""
"merged_fishcard_12S_all_miu_172","LA11",1,NA,NA,2,NA,1,NA,NA,2,NA,0.950463141906933,""
"merged_fishcard_12S_all_miu_172","LB1",2,2,2,2,2,2,2,2,2,2,0.975163965410045,""
"merged_fishcard_12S_all_miu_184","LA11",2,1,NA,1,NA,2,1,NA,1,NA,0.964688796755042,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys ritteri"
"merged_fishcard_12S_all_miu_184","LA3",2,1,1,NA,NA,2,1,1,NA,NA,0.964645232578659,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys ritteri"
"merged_fishcard_12S_all_miu_184","LA6",2,1,1,3,NA,2,1,1,3,NA,0.99328860446214,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys ritteri"
"merged_fishcard_12S_all_miu_184","LB14",1,1,2,NA,NA,1,1,2,NA,NA,0.965988633009855,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys ritteri"
"merged_fishcard_12S_all_miu_185","LA11",2,1,1,2,NA,2,1,1,2,NA,0.966589455481328,""
"merged_fishcard_12S_all_miu_185","LA14",NA,NA,2,NA,NA,NA,NA,2,NA,NA,0.931980977329258,""
"merged_fishcard_12S_all_miu_185","LA3",NA,2,2,3,NA,NA,2,2,3,NA,0.989759357443695,""
"merged_fishcard_12S_all_miu_185","LA6",1,1,1,1,NA,1,1,1,1,NA,0.870763382451154,""
"merged_fishcard_12S_all_miu_187","LA11",2,NA,1,2,NA,2,NA,1,2,NA,0.959000478650831,""
"merged_fishcard_12S_all_miu_187","LA14",NA,1,2,NA,NA,NA,1,2,NA,NA,0.951161881397668,""
"merged_fishcard_12S_all_miu_187","LA3",2,NA,2,NA,NA,2,NA,2,NA,NA,0.950843911122351,""
"merged_fishcard_12S_all_miu_187","LB1",1,1,1,3,2,1,1,1,3,2,0.994630837203162,""
"merged_fishcard_12S_all_miu_187","LB14",1,1,2,1,NA,1,1,2,1,NA,0.964386423714683,""
"merged_fishcard_12S_all_miu_187","LB2",1,1,2,1,NA,1,1,2,1,NA,0.964386423714683,""
"merged_fishcard_12S_all_miu_191","LA3",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.928277771012797,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Sarda;Sarda chiliensis"
"merged_fishcard_12S_all_miu_193","LA11",3,1,2,3,NA,3,1,2,3,NA,0.995215787382708,""
"merged_fishcard_12S_all_miu_193","LA14",2,1,3,3,NA,2,1,3,3,NA,0.995027471880558,""
"merged_fishcard_12S_all_miu_193","LA3",3,2,3,3,NA,3,2,3,3,NA,0.997116597200762,""
"merged_fishcard_12S_all_miu_193","LA6",2,2,1,2,NA,2,2,1,2,NA,0.971842614650136,""
"merged_fishcard_12S_all_miu_193","LB14",2,1,2,1,NA,2,1,2,1,NA,0.969085891439183,""
"merged_fishcard_12S_all_miu_195","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998261695502571,"Eukaryota;Chordata;Actinopteri;;Pomacentridae;Chromis;Chromis punctipinnis"
"merged_fishcard_12S_all_miu_195","LA3",1,1,1,2,NA,1,1,1,2,NA,0.970961685017897,"Eukaryota;Chordata;Actinopteri;;Pomacentridae;Chromis;Chromis punctipinnis"
